date,crop_type,growth_stage,temp_max,temp_min,humidity,wind_speed,solar_radiation,rainfall,soil_type,soil_moisture,field_area_ha,irrigation_method,water_need_mm
2022-11-23,citrus,initial,18.6,9.1,62.3,2.1,17.8,0.0,loam,26.3,0.5,center_pivot,2.84
2022-11-24,citrus,initial,12.3,-2.0,68.8,1.3,10.8,0.0,loam,25.8,0.5,center_pivot,1.26
2022-11-25,citrus,initial,20.4,8.0,85.6,1.8,12.0,0.0,loam,23.7,0.5,center_pivot,1.67
2022-11-26,citrus,initial,21.3,12.3,67.9,3.1,9.7,0.0,loam,23.0,0.5,center_pivot,2.21
2022-11-27,citrus,initial,18.2,3.6,72.1,6.7,7.3,0.0,loam,20.8,0.5,center_pivot,1.98
2022-11-28,citrus,initial,19.5,11.2,70.9,1.5,14.1,0.0,loam,18.9,0.5,center_pivot,1.9
2022-11-29,citrus,initial,17.2,5.5,61.6,1.6,11.1,4.8,loam,19.1,0.5,center_pivot,0.0
2022-11-30,citrus,initial,17.9,7.3,57.6,5.9,7.8,0.0,loam,17.5,0.5,center_pivot,1.91
2022-12-01,citrus,initial,20.9,8.5,74.3,4.5,11.3,2.8,loam,17.5,0.5,center_pivot,0.0
2022-12-02,citrus,initial,19.3,3.8,76.6,1.8,17.3,0.0,loam,15.8,0.5,center_pivot,1.15
2022-12-03,citrus,initial,19.6,6.5,85.8,3.5,12.2,0.0,loam,13.6,0.5,center_pivot,0.32
2022-12-04,citrus,initial,14.8,-1.1,61.9,4.9,10.0,0.0,loam,11.5,0.5,center_pivot,0.2
2022-12-05,citrus,initial,19.3,5.5,64.5,2.9,11.1,0.0,loam,10.5,0.5,center_pivot,0.22
2022-12-06,citrus,initial,17.7,7.3,66.3,1.7,13.4,0.0,loam,10.0,0.5,center_pivot,0.19
2022-12-07,citrus,initial,18.4,6.8,95.0,3.1,5.8,63.5,loam,27.2,0.5,center_pivot,0.0
2022-12-08,citrus,initial,18.6,6.6,76.5,4.0,6.2,7.4,loam,28.5,0.5,center_pivot,0.0
2022-12-09,citrus,initial,19.9,9.1,63.9,7.0,9.1,0.0,loam,26.5,0.5,center_pivot,2.94
2022-12-10,citrus,initial,14.4,2.7,64.9,4.0,10.5,0.0,loam,24.4,0.5,center_pivot,2.09
2022-12-11,citrus,initial,11.1,-2.0,73.2,1.0,6.7,0.0,loam,22.1,0.5,center_pivot,0.68
2022-12-12,citrus,initial,17.3,5.2,78.9,9.6,8.2,0.7,loam,20.9,0.5,center_pivot,1.04
2022-12-13,citrus,initial,12.9,-2.0,85.4,0.5,6.6,0.0,loam,20.1,0.5,center_pivot,0.54
2022-12-14,citrus,initial,13.9,2.5,95.0,3.8,6.2,22.0,loam,24.4,0.5,center_pivot,0.0
2022-12-15,citrus,initial,20.4,6.3,73.5,3.2,5.7,12.1,loam,25.8,0.5,center_pivot,0.0
2022-12-16,citrus,initial,14.3,-0.3,72.5,1.7,12.5,0.0,loam,24.4,0.5,center_pivot,1.54
2022-12-17,citrus,initial,18.9,6.5,95.0,4.7,12.9,2.7,loam,24.7,0.5,center_pivot,0.0
2022-12-18,citrus,initial,19.8,11.4,72.0,1.8,5.8,0.0,loam,23.4,0.5,center_pivot,1.21
2022-12-19,citrus,initial,20.9,5.8,68.0,4.3,7.6,0.0,loam,22.1,0.5,center_pivot,1.9
2022-12-20,citrus,initial,18.8,6.5,66.3,2.1,5.5,0.0,loam,21.6,0.5,center_pivot,1.28
2022-12-21,citrus,initial,11.4,1.2,91.3,9.6,5.7,9.9,loam,23.7,0.5,center_pivot,0.0
2022-12-22,citrus,initial,16.4,7.1,78.6,2.2,9.1,0.0,loam,22.5,0.5,center_pivot,1.28
2022-12-23,citrus,initial,15.1,1.8,81.5,5.4,4.0,0.0,loam,21.0,0.5,center_pivot,0.95
2022-12-24,citrus,initial,18.8,10.7,72.1,2.0,9.3,0.0,loam,18.8,0.5,center_pivot,1.24
2022-12-25,citrus,initial,13.7,1.7,77.4,7.7,4.0,0.0,loam,18.1,0.5,center_pivot,0.77
2022-12-26,citrus,initial,16.9,3.5,76.7,0.8,11.3,0.0,loam,17.5,0.5,center_pivot,0.88
2022-12-27,citrus,initial,15.7,0.9,91.0,2.9,3.2,5.9,loam,16.9,0.5,center_pivot,0.0
2022-12-28,citrus,initial,19.3,6.4,85.8,1.6,1.8,13.6,loam,19.7,0.5,center_pivot,0.0
2022-12-29,citrus,initial,17.2,3.0,90.9,3.5,5.3,7.2,loam,20.3,0.5,center_pivot,0.0
2022-12-30,citrus,initial,17.3,7.8,61.3,3.4,8.7,0.0,loam,18.3,0.5,center_pivot,1.39
2022-12-31,citrus,initial,18.5,5.0,95.0,3.2,4.9,0.0,loam,17.7,0.5,center_pivot,0.3
2023-01-01,citrus,initial,14.2,2.6,76.0,1.4,5.4,0.0,loam,16.3,0.5,center_pivot,0.39
2023-01-02,citrus,initial,18.7,6.4,92.5,8.7,5.1,0.0,loam,15.8,0.5,center_pivot,0.3
2023-01-03,citrus,initial,20.0,9.0,76.3,1.8,8.3,0.0,loam,14.9,0.5,center_pivot,0.46
2023-01-04,citrus,initial,18.3,4.4,89.5,4.0,4.7,0.0,loam,13.7,0.5,center_pivot,0.12
2023-01-05,citrus,initial,16.9,2.4,46.8,3.8,8.8,0.0,loam,11.8,0.5,center_pivot,0.23
2023-01-06,citrus,initial,17.8,3.2,80.1,2.5,3.7,29.1,loam,19.6,0.5,center_pivot,0.0
2023-01-07,citrus,initial,20.9,9.9,82.7,2.1,4.0,0.0,loam,18.3,0.5,center_pivot,0.48
2023-01-08,citrus,initial,11.0,-2.0,95.0,4.7,2.9,19.3,loam,21.8,0.5,center_pivot,0.0
2023-01-09,citrus,initial,20.1,5.1,85.5,3.4,4.5,0.0,loam,20.5,0.5,center_pivot,0.74
2023-01-10,citrus,initial,20.5,7.7,75.0,3.3,4.1,0.0,loam,19.9,0.5,center_pivot,0.98
2023-01-11,citrus,initial,13.3,-0.4,74.7,2.3,8.1,0.0,loam,17.5,0.5,center_pivot,0.63
2023-01-12,citrus,initial,18.6,4.0,84.5,5.7,7.3,0.0,loam,16.1,0.5,center_pivot,0.47
2023-01-13,citrus,initial,17.1,3.2,70.0,3.7,9.7,0.0,loam,15.1,0.5,center_pivot,0.68
2023-01-14,citrus,initial,13.8,-1.4,64.0,3.1,4.0,0.0,loam,13.9,0.5,center_pivot,0.2
2023-01-15,citrus,development,12.9,4.8,71.2,0.5,5.8,0.0,loam,12.5,0.5,center_pivot,0.07
2023-01-16,citrus,development,18.0,5.7,95.0,1.5,6.8,6.4,loam,13.7,0.5,center_pivot,0.0
2023-01-17,citrus,development,21.6,12.7,92.9,1.1,3.2,16.6,loam,17.4,0.5,center_pivot,0.0
2023-01-18,citrus,development,17.8,4.3,88.7,6.0,3.8,9.5,loam,17.9,0.5,center_pivot,0.0
2023-01-19,citrus,development,22.0,6.5,78.2,2.4,9.0,0.0,loam,15.9,0.5,center_pivot,0.63
2023-01-20,citrus,development,19.3,5.9,77.8,4.4,7.5,0.0,loam,13.6,0.5,center_pivot,0.29
2023-01-21,citrus,development,19.5,5.5,85.2,2.3,7.1,0.0,loam,12.1,0.5,center_pivot,0.09
2023-01-22,citrus,development,15.2,3.4,86.6,2.4,7.7,4.0,loam,12.4,0.5,center_pivot,0.0
2023-01-23,citrus,development,14.6,5.1,81.0,3.3,8.2,0.0,loam,10.0,0.5,center_pivot,0.12
2023-01-24,citrus,development,16.2,7.7,68.6,3.8,12.8,0.0,loam,10.0,0.5,center_pivot,0.22
2023-01-25,citrus,development,15.3,-0.2,85.3,1.8,12.7,1.3,loam,10.0,0.5,center_pivot,0.0
2023-01-26,citrus,development,11.5,-0.8,92.3,0.3,9.4,0.0,loam,10.0,0.5,center_pivot,0.09
2023-01-27,citrus,development,13.8,2.7,61.7,5.3,7.0,0.0,loam,10.0,0.5,center_pivot,0.18
2023-01-28,citrus,development,18.2,5.9,78.0,1.3,11.7,0.0,loam,10.0,0.5,center_pivot,0.14
2023-01-29,citrus,development,17.8,5.0,83.2,4.1,5.5,0.0,loam,10.0,0.5,center_pivot,0.1
2023-01-30,citrus,development,16.5,4.2,95.0,8.0,6.6,9.0,loam,11.6,0.5,center_pivot,0.0
2023-01-31,citrus,development,18.4,9.9,79.7,3.3,10.9,2.9,loam,11.0,0.5,center_pivot,0.0
2023-02-01,citrus,development,15.3,0.2,57.8,3.2,12.1,0.0,loam,10.0,0.5,center_pivot,0.22
2023-02-02,citrus,development,12.7,-1.2,92.2,1.4,11.1,0.0,loam,10.0,0.5,center_pivot,0.1
2023-02-03,citrus,development,24.5,14.0,61.4,2.6,8.7,0.0,loam,10.0,0.5,center_pivot,0.22
2023-02-04,citrus,development,20.5,11.5,70.9,2.3,4.0,0.0,loam,10.0,0.5,center_pivot,0.1
2023-02-05,citrus,development,21.3,7.9,80.8,2.7,5.9,0.0,loam,10.0,0.5,center_pivot,0.12
2023-02-06,citrus,development,12.9,-0.2,47.5,0.8,8.8,0.0,loam,10.0,0.5,center_pivot,0.13
2023-02-07,citrus,development,20.3,11.4,69.0,2.6,11.2,0.0,loam,10.0,0.5,center_pivot,0.22
2023-02-08,citrus,development,15.3,1.4,68.8,4.9,9.6,0.0,loam,10.0,0.5,center_pivot,0.18
2023-02-09,citrus,development,18.2,10.0,68.2,2.0,5.6,0.0,loam,10.0,0.5,center_pivot,0.13
2023-02-10,citrus,development,18.2,3.2,94.8,2.8,6.1,10.8,loam,12.3,0.5,center_pivot,0.0
2023-02-11,citrus,development,18.5,8.6,79.2,3.8,14.5,0.0,loam,10.4,0.5,center_pivot,0.23
2023-02-12,citrus,development,16.5,1.4,69.1,1.8,12.3,0.0,loam,10.0,0.5,center_pivot,0.2
2023-02-13,citrus,development,16.8,6.0,74.7,0.4,6.0,0.0,loam,10.0,0.5,center_pivot,0.07
2023-02-14,citrus,development,19.0,7.7,70.3,0.8,13.6,0.0,loam,10.0,0.5,center_pivot,0.15
2023-02-15,citrus,development,17.1,4.1,89.7,1.6,6.0,44.4,loam,21.3,0.5,center_pivot,0.0
2023-02-16,citrus,development,17.7,3.0,79.3,5.3,14.6,4.5,loam,22.1,0.5,center_pivot,0.0
2023-02-17,citrus,development,19.0,7.5,84.8,2.1,4.9,5.4,loam,22.1,0.5,center_pivot,0.0
2023-02-18,citrus,development,15.6,1.5,45.0,6.6,15.8,0.0,loam,21.4,0.5,center_pivot,3.77
2023-02-19,citrus,development,18.0,4.4,72.6,2.9,4.0,0.0,loam,19.3,0.5,center_pivot,0.98
2023-02-20,citrus,development,19.3,7.2,67.3,4.0,10.8,1.7,loam,17.6,0.5,center_pivot,0.0
2023-02-21,citrus,development,19.9,7.9,67.5,3.7,10.1,0.0,loam,16.0,0.5,center_pivot,1.07
2023-02-22,citrus,development,17.6,7.6,81.9,1.1,18.2,0.0,loam,14.0,0.5,center_pivot,0.62
2023-02-23,citrus,development,23.5,15.1,85.8,0.8,9.1,0.0,loam,13.1,0.5,center_pivot,0.14
2023-02-24,citrus,development,17.3,1.7,89.6,3.2,7.5,17.8,loam,16.4,0.5,center_pivot,0.0
2023-02-25,citrus,development,25.4,9.9,69.9,5.3,8.5,0.0,loam,14.4,0.5,center_pivot,0.69
2023-02-26,citrus,development,18.7,8.9,89.7,7.0,8.3,23.0,loam,19.2,0.5,center_pivot,0.0
2023-02-27,citrus,development,17.7,7.0,94.3,5.5,6.6,30.7,loam,27.5,0.5,center_pivot,0.0
2023-02-28,citrus,development,18.3,5.1,70.8,0.7,7.2,0.0,loam,26.1,0.5,center_pivot,0.86
2023-03-01,citrus,development,19.6,8.3,82.8,1.1,4.6,8.1,loam,27.6,0.5,center_pivot,0.0
2023-03-02,citrus,development,16.1,3.3,45.5,2.4,10.1,0.0,loam,26.0,0.5,center_pivot,1.91
2023-03-03,citrus,development,18.3,3.9,47.8,1.4,10.6,0.0,loam,25.3,0.5,center_pivot,2.0
2023-03-04,citrus,development,21.6,5.7,66.1,3.6,10.6,0.0,loam,24.3,0.5,center_pivot,2.22
2023-03-05,citrus,development,19.1,3.8,46.7,0.8,14.8,0.0,loam,23.6,0.5,center_pivot,2.49
2023-03-06,citrus,development,20.9,10.9,73.6,3.1,9.9,0.0,loam,22.9,0.5,center_pivot,2.09
2023-03-07,citrus,development,26.4,10.9,81.9,4.4,5.8,5.3,loam,22.1,0.5,center_pivot,0.0
2023-03-08,citrus,development,19.6,6.6,68.2,5.3,7.1,16.5,loam,25.7,0.5,center_pivot,0.0
2023-03-09,citrus,development,23.7,15.1,66.4,3.9,10.6,3.6,loam,26.1,0.5,center_pivot,0.0
2023-03-10,citrus,development,23.2,8.1,72.1,4.4,11.8,0.0,loam,24.0,0.5,center_pivot,2.56
2023-03-11,citrus,development,23.3,13.3,80.8,5.4,12.0,0.0,loam,23.0,0.5,center_pivot,2.23
2023-03-12,citrus,development,20.9,11.1,64.9,2.7,15.1,0.0,loam,22.3,0.5,center_pivot,2.9
2023-03-13,citrus,development,22.9,13.6,66.2,2.5,11.5,0.0,loam,21.1,0.5,center_pivot,2.47
2023-03-14,citrus,development,25.1,15.7,66.3,1.0,11.4,0.0,loam,20.6,0.5,center_pivot,2.09
2023-03-15,citrus,development,21.2,9.8,65.9,3.6,14.1,0.0,loam,18.8,0.5,center_pivot,1.87
2023-03-16,citrus,development,26.3,10.8,72.4,3.5,11.0,9.5,loam,19.8,0.5,center_pivot,0.0
2023-03-17,citrus,development,21.3,6.1,44.5,2.3,15.6,0.0,loam,18.2,0.5,center_pivot,2.13
2023-03-18,citrus,development,21.2,10.9,58.1,2.6,12.8,0.0,loam,16.3,0.5,center_pivot,1.27
2023-03-19,citrus,development,22.7,7.0,56.1,1.3,11.0,5.0,loam,16.5,0.5,center_pivot,0.0
2023-03-20,citrus,development,20.8,12.1,59.9,2.3,11.0,0.0,loam,14.7,0.5,center_pivot,0.6
2024-10-24,alfalfa,initial,16.3,6.3,82.9,0.6,9.3,21.6,loam,31.1,21.7,drip,0.0
2024-10-25,alfalfa,initial,28.2,18.3,65.1,2.1,12.0,0.0,loam,29.4,21.7,drip,1.55
2024-10-26,alfalfa,initial,28.9,12.9,58.5,2.4,10.9,0.0,loam,28.5,21.7,drip,1.64
2024-10-27,alfalfa,initial,16.1,0.8,56.7,3.5,19.0,0.0,loam,26.6,21.7,drip,1.65
2024-10-28,alfalfa,initial,27.3,18.9,70.5,2.0,8.1,17.7,loam,30.9,21.7,drip,0.0
2024-10-29,alfalfa,initial,21.0,12.7,78.8,2.7,6.4,12.0,loam,33.0,21.7,drip,0.0
2024-10-30,alfalfa,initial,23.8,11.3,55.1,1.9,15.5,1.0,loam,32.0,21.7,drip,0.81
2024-10-31,alfalfa,initial,21.8,11.2,58.8,2.4,9.9,0.0,loam,30.8,21.7,drip,1.43
2024-11-01,alfalfa,initial,25.8,11.7,66.6,2.6,19.4,0.0,loam,29.9,21.7,drip,1.95
2024-11-02,alfalfa,initial,20.2,4.9,95.0,3.5,6.3,17.6,loam,33.0,21.7,drip,0.0
2024-11-03,alfalfa,initial,19.0,8.5,61.8,4.8,6.4,7.9,loam,33.0,21.7,drip,0.0
2024-11-04,alfalfa,initial,22.9,14.6,66.3,0.3,12.2,0.0,loam,31.5,21.7,drip,0.95
2024-11-05,alfalfa,initial,21.4,9.9,79.1,6.9,16.8,0.0,loam,31.0,21.7,drip,1.31
2024-11-06,alfalfa,initial,20.8,11.7,66.6,1.5,12.7,0.0,loam,30.1,21.7,drip,1.08
2024-11-07,alfalfa,initial,25.7,11.4,71.1,3.4,20.6,0.0,loam,29.4,21.7,drip,1.93
2024-11-08,alfalfa,initial,21.0,12.8,71.9,2.7,16.7,0.0,loam,27.6,21.7,drip,1.79
2024-11-09,alfalfa,initial,20.7,7.1,62.6,3.6,9.1,0.3,loam,25.9,21.7,drip,1.06
2024-11-10,alfalfa,initial,22.8,10.9,72.5,5.5,19.6,0.0,loam,24.6,21.7,drip,1.93
2024-11-11,alfalfa,initial,22.6,13.3,78.7,2.7,12.0,0.0,loam,23.8,21.7,drip,1.21
2024-11-12,alfalfa,initial,22.2,13.0,75.0,4.4,7.6,0.0,loam,22.1,21.7,drip,1.16
2024-11-13,alfalfa,initial,16.5,2.4,94.1,1.5,7.5,11.5,loam,24.8,21.7,drip,0.0
2024-11-14,alfalfa,initial,20.2,4.8,65.9,0.3,13.0,0.0,loam,23.7,21.7,drip,1.03
2024-11-15,alfalfa,initial,22.5,13.3,48.0,3.1,14.8,0.0,loam,21.9,21.7,drip,2.07
2024-11-16,alfalfa,initial,13.4,4.3,66.7,3.5,6.0,0.0,loam,20.8,21.7,drip,0.76
2024-11-17,alfalfa,initial,23.9,11.2,67.2,1.3,16.0,0.0,loam,20.1,21.7,drip,1.21
2024-11-18,alfalfa,initial,21.7,7.3,69.0,2.5,9.3,0.0,loam,18.0,21.7,drip,0.77
2024-11-19,alfalfa,initial,17.9,5.5,60.9,0.6,12.0,0.0,loam,16.0,21.7,drip,0.45
2024-11-20,alfalfa,initial,21.4,5.6,60.9,2.7,12.5,0.0,loam,15.0,21.7,drip,0.47
2024-11-21,alfalfa,initial,24.5,11.3,73.0,1.2,8.1,23.8,loam,20.1,21.7,drip,0.0
2024-11-22,alfalfa,initial,19.2,6.9,72.1,3.2,9.5,0.0,loam,18.3,21.7,drip,0.77
2024-11-23,alfalfa,initial,20.1,9.7,74.1,4.7,4.6,0.0,loam,16.6,21.7,drip,0.48
2024-11-24,alfalfa,initial,17.8,6.1,69.3,1.6,10.4,0.0,loam,16.1,21.7,drip,0.46
2024-11-25,alfalfa,initial,23.8,12.1,84.4,1.3,4.0,0.0,loam,15.3,21.7,drip,0.11
2024-11-26,alfalfa,initial,17.6,7.5,59.9,2.9,8.1,0.0,loam,14.7,21.7,drip,0.32
2024-11-27,alfalfa,initial,23.5,13.8,79.1,2.6,9.3,2.9,loam,14.5,21.7,drip,0.0
2024-11-28,alfalfa,initial,19.8,7.1,67.6,2.3,13.5,0.0,loam,12.8,21.7,drip,0.13
2024-11-29,alfalfa,initial,12.7,1.0,73.1,0.9,10.3,0.0,loam,10.5,21.7,drip,0.06
2024-11-30,alfalfa,initial,15.5,6.0,59.0,5.7,7.2,0.0,loam,10.0,21.7,drip,0.12
2024-12-01,alfalfa,initial,11.0,-2.0,74.5,3.6,3.5,24.8,loam,15.8,21.7,drip,0.0
2024-12-02,alfalfa,initial,13.5,5.3,69.4,0.9,9.1,3.7,loam,15.4,21.7,drip,0.0
2024-12-03,alfalfa,initial,18.0,6.5,95.0,2.6,4.1,7.8,loam,15.6,21.7,drip,0.0
2024-12-04,alfalfa,initial,20.8,6.1,49.8,4.5,7.2,0.0,loam,14.3,21.7,drip,0.45
2024-12-05,alfalfa,initial,16.9,7.4,77.5,2.4,9.6,0.0,loam,12.8,21.7,drip,0.08
2024-12-06,alfalfa,initial,16.9,1.5,94.8,3.9,2.1,10.7,loam,13.6,21.7,drip,0.0
2024-12-07,alfalfa,initial,20.1,10.8,95.0,3.1,3.6,31.6,loam,21.2,21.7,drip,0.0
2024-12-08,alfalfa,initial,15.5,4.1,81.8,7.9,9.5,0.0,loam,20.5,21.7,drip,0.81
2024-12-09,alfalfa,initial,13.7,5.3,72.1,1.0,10.8,4.8,loam,19.9,21.7,drip,0.0
2024-12-10,alfalfa,initial,14.5,1.3,68.0,4.9,16.1,0.0,loam,18.2,21.7,drip,0.9
2024-12-11,alfalfa,initial,15.5,1.7,95.0,3.6,2.7,37.8,loam,28.1,21.7,drip,0.0
2024-12-12,alfalfa,initial,21.9,9.3,74.6,1.9,10.6,0.0,loam,27.3,21.7,drip,1.14
2024-12-13,alfalfa,initial,11.9,1.5,62.1,4.9,12.1,0.0,loam,26.1,21.7,drip,1.26
2024-12-14,alfalfa,initial,13.4,3.8,62.6,1.6,7.3,0.0,loam,25.5,21.7,drip,0.73
2024-12-15,alfalfa,initial,13.9,-0.1,95.0,1.0,3.8,7.0,loam,27.0,21.7,drip,0.0
2024-12-16,alfalfa,initial,18.6,8.1,81.8,2.4,7.9,1.7,loam,25.9,21.7,drip,0.0
2024-12-17,alfalfa,initial,14.2,5.2,87.4,4.4,4.8,0.0,loam,25.2,21.7,drip,0.34
2024-12-18,alfalfa,development,19.2,6.2,78.2,5.7,6.1,2.4,loam,23.8,21.7,drip,0.0
2024-12-19,alfalfa,development,13.3,0.6,74.4,1.6,5.7,15.4,loam,26.8,21.7,drip,0.0
2024-12-20,alfalfa,development,21.1,6.2,62.8,1.2,10.5,0.0,loam,25.0,21.7,drip,1.7
2024-12-21,alfalfa,development,17.1,2.6,75.5,2.0,7.5,0.7,loam,24.4,21.7,drip,0.54
2024-12-22,alfalfa,development,13.3,-2.0,74.3,1.8,8.9,0.0,loam,23.7,21.7,drip,1.33
2024-12-23,alfalfa,development,11.8,-2.0,60.3,2.4,7.8,2.4,loam,22.0,21.7,drip,0.0
2024-12-24,alfalfa,development,13.2,-0.6,64.4,2.1,11.4,0.0,loam,21.5,21.7,drip,1.64
2024-12-25,alfalfa,development,18.8,4.3,74.9,3.7,9.9,0.0,loam,20.7,21.7,drip,2.09
2024-12-26,alfalfa,development,20.4,12.2,76.1,2.9,7.2,0.0,loam,18.3,21.7,drip,1.41
2024-12-27,alfalfa,development,17.2,7.0,78.7,2.0,10.9,0.0,loam,17.3,21.7,drip,0.96
2024-12-28,alfalfa,development,13.0,4.5,66.3,2.5,7.0,0.0,loam,15.2,21.7,drip,0.56
2024-12-29,alfalfa,development,16.3,7.6,89.7,5.7,8.7,23.6,loam,21.6,21.7,drip,0.0
2024-12-30,alfalfa,development,14.7,1.3,62.5,7.0,7.4,0.0,loam,19.1,21.7,drip,1.62
2024-12-31,alfalfa,development,13.8,0.2,50.8,1.5,6.8,4.7,loam,19.9,21.7,drip,0.0
2025-01-01,alfalfa,development,15.0,5.1,84.5,6.2,7.8,3.5,loam,19.4,21.7,drip,0.0
2025-01-02,alfalfa,development,15.0,3.3,71.2,1.6,7.7,0.0,loam,18.0,21.7,drip,0.87
2025-01-03,alfalfa,development,19.3,7.6,87.3,2.1,9.3,3.9,loam,18.6,21.7,drip,0.0
2025-01-04,alfalfa,development,16.6,2.7,95.0,4.5,3.8,5.7,loam,18.1,21.7,drip,0.0
2025-01-05,alfalfa,development,13.2,1.1,83.2,1.7,9.8,0.0,loam,17.1,21.7,drip,0.71
2025-01-06,alfalfa,development,12.9,3.0,95.0,2.8,5.0,16.6,loam,21.1,21.7,drip,0.0
2025-01-07,alfalfa,development,18.8,5.8,74.1,1.4,10.9,0.0,loam,19.1,21.7,drip,1.48
2025-01-08,alfalfa,development,15.7,3.4,75.3,3.9,4.0,0.0,loam,16.8,21.7,drip,0.69
2025-01-09,alfalfa,development,15.1,5.0,86.4,2.8,4.0,0.0,loam,16.2,21.7,drip,0.3
2025-01-10,alfalfa,development,14.1,2.6,77.2,3.1,9.1,14.8,loam,18.8,21.7,drip,0.0
2025-01-11,alfalfa,development,19.0,8.4,92.1,2.3,5.6,1.5,loam,17.1,21.7,drip,0.0
2025-01-12,alfalfa,development,15.0,0.6,75.0,2.7,8.7,0.0,loam,14.7,21.7,drip,0.43
2025-01-13,alfalfa,development,20.8,8.0,65.6,3.8,9.5,0.0,loam,12.9,21.7,drip,0.28
2025-01-14,alfalfa,development,15.3,1.0,65.5,1.6,6.4,3.6,loam,11.5,21.7,drip,0.0
2025-01-15,alfalfa,development,19.2,4.4,78.4,1.6,8.2,0.0,loam,10.0,21.7,drip,0.15
2025-01-16,alfalfa,development,20.8,7.8,73.6,1.4,14.4,0.0,loam,10.0,21.7,drip,0.25
2025-01-17,alfalfa,development,16.8,2.2,93.7,3.9,11.5,0.0,loam,10.0,21.7,drip,0.12
2025-01-18,alfalfa,development,14.8,-0.9,59.6,4.1,13.9,0.0,loam,10.0,21.7,drip,0.28
2025-01-19,alfalfa,development,19.1,9.6,71.3,0.3,1.7,6.4,loam,10.0,21.7,drip,0.0
2025-01-20,alfalfa,development,13.7,5.0,88.2,2.9,4.0,0.0,loam,10.0,21.7,drip,0.05
2025-01-21,alfalfa,development,19.5,9.5,69.2,4.7,13.8,0.0,loam,10.0,21.7,drip,0.34
2025-01-22,alfalfa,development,11.1,2.5,70.0,3.1,10.1,0.0,loam,10.0,21.7,drip,0.17
2025-01-23,alfalfa,development,15.8,3.2,68.2,2.6,4.0,0.0,loam,10.0,21.7,drip,0.12
2025-01-24,alfalfa,development,22.3,12.2,73.0,4.8,9.6,0.0,loam,10.0,21.7,drip,0.25
2025-01-25,alfalfa,development,11.2,0.7,82.9,3.7,4.0,0.0,loam,10.0,21.7,drip,0.08
2025-01-26,alfalfa,development,15.5,7.3,90.4,2.2,6.6,0.0,loam,10.0,21.7,drip,0.09
2025-01-27,alfalfa,development,15.8,6.1,95.0,1.2,4.3,9.1,loam,10.6,21.7,drip,0.0
2025-01-28,alfalfa,development,23.4,10.0,80.7,2.6,14.8,0.3,loam,10.0,21.7,drip,0.0
2025-01-29,alfalfa,development,12.0,2.9,80.3,3.2,14.3,0.0,loam,10.0,21.7,drip,0.18
2025-01-30,alfalfa,development,18.0,5.9,71.9,0.8,8.6,0.0,loam,10.0,21.7,drip,0.12
2025-01-31,alfalfa,development,15.1,2.7,60.0,3.1,8.0,0.0,loam,10.0,21.7,drip,0.19
2025-02-01,alfalfa,development,18.6,4.3,80.8,2.6,4.0,0.0,loam,10.0,21.7,drip,0.09
2025-02-02,alfalfa,development,17.8,7.3,82.3,1.0,9.1,0.0,loam,10.0,21.7,drip,0.12
2025-02-03,alfalfa,development,18.9,7.0,78.6,4.4,12.0,0.0,loam,10.0,21.7,drip,0.22
2025-02-04,alfalfa,development,15.3,5.9,71.5,0.4,7.4,1.8,loam,10.0,21.7,drip,0.0
2025-02-05,alfalfa,development,15.5,1.3,80.5,2.6,4.0,0.0,loam,10.0,21.7,drip,0.08
2025-02-06,alfalfa,development,20.0,9.7,80.3,3.2,11.7,0.6,loam,10.0,21.7,drip,0.0
2025-02-07,alfalfa,development,16.9,3.6,68.0,1.0,7.7,0.0,loam,10.0,21.7,drip,0.13
2025-02-08,alfalfa,development,20.0,8.3,79.5,1.6,9.2,0.0,loam,10.0,21.7,drip,0.16
2025-02-09,alfalfa,development,12.0,-1.8,82.9,3.5,5.6,6.0,loam,10.6,21.7,drip,0.0
2025-02-10,alfalfa,development,21.8,8.8,89.4,3.0,7.6,8.7,loam,12.1,21.7,drip,0.0
2025-02-11,alfalfa,development,16.0,6.6,74.5,2.0,3.2,9.5,loam,13.8,21.7,drip,0.0
2025-02-12,alfalfa,development,13.5,4.6,75.2,2.6,13.1,0.0,loam,13.3,21.7,drip,0.29
2025-02-13,alfalfa,development,21.3,10.6,83.0,1.6,5.3,15.2,loam,15.7,21.7,drip,0.0
2025-02-14,alfalfa,development,17.4,6.2,80.3,0.7,6.2,0.0,loam,13.3,21.7,drip,0.11
2025-02-15,alfalfa,development,18.3,8.3,72.3,4.5,9.4,0.0,loam,12.1,21.7,drip,0.21
2025-02-16,alfalfa,development,21.5,13.4,55.7,1.1,4.0,0.0,loam,10.4,21.7,drip,0.12
2025-02-17,alfalfa,development,17.9,6.0,57.3,6.5,7.0,0.0,loam,10.0,21.7,drip,0.29
2025-02-18,alfalfa,development,15.6,4.4,85.7,1.4,4.3,11.9,loam,11.6,21.7,drip,0.0
2025-02-19,alfalfa,development,25.1,14.9,75.9,1.8,18.1,4.1,loam,10.5,21.7,drip,0.0
2025-02-20,alfalfa,development,16.1,5.2,62.0,2.7,11.2,0.0,loam,10.0,21.7,drip,0.25
2024-04-15,alfalfa,initial,28.4,17.4,53.9,2.6,20.0,0.0,clay,31.6,14.3,drip,2.99
